"","X","text","stance","sentiment","balanced_train","vader_scores","vader_rep"
"10773",10773,"@omearan @SophieInCT @KMalacara @womensmarch Right, but we didn't do that. We didn't insist on perfection. You're preaching to choir.",1,0,0,-0.612,-0.612
"10774",10774,"lemme just put it out here #WomensMarch https://t.co/0DE6qFJoBJ",1,1,0,0,0
"10775",10775,"@HillaryClinton @womensmarch @Slate what did it inspire? It was an embarrassment to normal women and real issues. Nothing accomplished.",0,0,1,-0.1546,-0.155
"10776",10776,"😂😂😛 Get over it the #WomensMarchOnWashington  #WomensMarch was a major success 💃💃👏👏👊✊ https://t.co/GVk6cX1Jvx",1,1,0,0.8687,0.611
"10777",10777,"Just a small portion of the people coming out for #womensmarch in NYC https://t.co/E5x9sylmpY",1,1,0,0,0
"10778",10778,"RT @H_Combs: Let's gooo ladies and gents #whyIMarch https://t.co/9LONZSWkGG",1,1,0,0,0
"10779",10779,"And in York, with @TillyMosesFolk singing.... https://t.co/p468s7itsQ",1,1,0,0,0
"10780",10780,"oh hey https://t.co/RAEv1Md1Gq",1,1,0,0,0
"10781",10781,"I am a nasty woman! #WomensMarch",1,1,1,-0.5983,-0.598
"10782",10782,"Some ♀ in my family think that the vaginas at #womensmarch were disgusting &amp; I think thats telling of how much ppl oversexualize genitalia.",1,0,0,-0.5267,-0.527
"10783",10783,"FAVORITE https://t.co/V1b0IoiPDz",1,1,1,0.5766,0.577
"10784",10784,"RT @haileybranson: Putin. A Trump puppet. And the White House in the background. #WomensMarch #WomensMarchOnWashington https://t.co/S5KaweX…",1,0,0,0,0
"10785",10785,"Women's March SF Getting Rained On Again #womensmarch https://t.co/DW88EQE36D",1,1,0,0,0
"10786",10786,"Shut the fuck up, Tammy https://t.co/KlbGyVYNoc",1,0,1,-0.5423,-0.542
"10787",10787,"A loving thank you to the men who support us. Thank you @ChadLindberg https://t.co/alcbtT94ZH",1,1,0,0.891,0.891
"10788",10788,"Feminist: a person who believes in the social, political, and economic equality of the sexes. 🙎🙎🏻🙎🏼🙎🏽🙎🏾🙎🏿 #WomensMarch",1,1,0,0,0
"10789",10789,"RT @asoga: Look who was at the Women's March on Montpelier, one face among 15,000-20,000 https://t.co/JSMSnTqMzW via @bfp_news #WomensMarch…",1,1,0,0,0
"10790",10790,"@nwg83 @womensmarch

This is PARIS now!!  &lt;3 https://t.co/b0TTob4KsL",1,1,0,0,0
"10791",10791,"i love that over half of my feed is filled with stuff about the #WomensMarch",1,1,0,0.6369,0.637
"10792",10792,"RT @thebigmic33: Most Colorado Sign Ever. #womensmarch #denver https://t.co/psa3tkchja",1,1,0,0,0
"10793",10793,"1/ Hey #TheResistance #WomensMarch time to make calls protesting trump cabinet nominees. Yes, even on the weekend because voicemail! ☎️",1,1,0,-0.1007,-0.101
"10794",10794,"RT @_GreatUnwashed: Links to information and list of events and actions... 
https://t.co/7xPPVfFPig
#J20 #DisruptJ20 #WomensMarch #NoNormal…",1,0,0,0,0
"10795",10795,"RT @makeshiftalisha: Marchers Count! Add yourself to the list of #WomensMarch by texting COUNT ME to 89800 https://t.co/3BUaZDSbGh",1,1,0,0,0
"10796",10796,"RT @SussexFriends: My bubba wants to come to the #Tehran #WomensMarch protesting the Iranian leadership, what time should she get there?? h…",0,1,1,-0.4871,-0.487
"10797",10797,"RT @SoniaAnanti: Amazing turnout at the #WomensMarch today in Washington, D.C. https://t.co/hC2mKVkXxf",1,1,1,0.5859,0.586
"10798",10798,"@YaraShahidi will you be at the @womensmarch???",1,1,0,0,0
"10799",10799,"RT @luminaryhowell: #WomensMarch when u can't go cause ur young and ur parents don't care about social justice so ur sat at home believing…",1,0,0,0.1955,0.195
"10800",10800,"At #WomensMarch, Madonna says she has ""thought an awful lot about blowing up the... https://t.co/2zpqLvtce6 by #fictionrare via @c0nvey",0,0,1,-0.4588,-0.459
"10801",10801,"Turned on CSPAN for 5 minutes to check out the march....they literally went from ""suck a dick"" directly into ""let us pray""

#WomensMarch",0,0,1,-0.5994,-0.599
"10802",10802,"Proud to be her fan ❤ #womensmarch #womensmarch2017 #kristenstewart #girls #GIRLPOWER #LOVE https://t.co/imAZwAL1Wt",1,1,0,0.9386,0.884
"10803",10803,"RT @Daniel__Brookes: Cunts! https://t.co/o3rV6IWrSg",1,1,0,-0.636,-0.636
"10804",10804,"RT @LadyDurrant: Video is hilarious - #WomensMarch had absolutely no idea why they were protesting or what #Trump actually said. @piersmorg…",0,1,1,-0.3804,-0.38
"10805",10805,"beautiful https://t.co/Oxba3MRBK7",1,1,0,0.5994,0.599
"10806",10806,"There's my @womensmarch sign. ""find a way to get in the way."" @repjohnlewis https://t.co/cLEGJ4yeFW",1,1,0,0,0
"10807",10807,"Stand for something or fall for anything✊🏾 #WomensMarch",1,1,0,0,0
"10808",10808,"Well I hope they more than eye his connections!! There are several conspirators in this Russian attack on our country! Investigate! https://t.co/UhGtFpv30V",1,0,0,0.471,0.471
"10809",10809,"STEPHANIE TIFFANY HWANG MIYOUNG WOULD BE PROUD!!!! https://t.co/SQ196yCdHF",1,0,0,0.7185,0.719
"10810",10810,"The latest The Zoe Marie Atkins Daily! https://t.co/1LTxJxZwrW Thanks to @petercambor #eventprofs #womensmarch",1,1,0,0.4926,0.493
"10811",10811,"So proud to share my life with these strong women. #standup #fightback #womensmarch @ Washington… https://t.co/6Io6Q6Oh3O",1,1,0,0.8464,0.846
"10812",10812,"Proud to be a Nasty Woman! #WomensMarch #WomensMarchTO https://t.co/CAtBJY1z51",1,1,1,-0.2003,-0.2
"10813",10813,"The misogyny in this thread &amp; by #WomensMarch organizers is just astounding. Because Трумп, we must march—but with Hillary's H on our signs https://t.co/VwtU40uGnE",1,0,0,0.4215,0.421
"10814",10814,"This makes my skin crawl. https://t.co/4SGxUx3CXC",0,0,1,0,0
"10815",10815,"look at all the tiny activists who showed up for the #WomensMarch!
https://t.co/tz3cVrRsif",1,1,1,0,0
"10816",10816,"RT @tstewart666: Hey #womensmarch this is a Trojan horse only it's not in disguise. It is #misogyny, #inequality, and #subjugation  staring…",0,0,1,0.1877,0.188
"10817",10817,"what the FUCK https://t.co/ZBhK4YqD5M",1,0,0,-0.6408,-0.641
"10818",10818,"RT @cmadmax: @pharris830 @lsqnews GM 
Conway said ""frankly I don't see the point"" #womensmarch &amp; ignored questions about admin size lies",1,0,0,-0.6249,-0.625
"10819",10819,"RT @JudyCsme: Absolutely electric #womensmarch on 21Jan2017 in Toronto! Let the activism continue! https://t.co/AItwHLbpsZ",1,1,0,0,0
"10820",10820,"The #WomensMarch was huge can't wait to tell my daughter about it, best response to the country's BS",1,1,1,0.7579,0.758
"10821",10821,"@ChefLarryEdward @doggettdowntown @jannabanana4 Who knew so many would turn out. #WomensMarch World count in millions collectively. #Tucson",1,1,0,0,0
"10822",10822,"RT @iwaited96years: 97-year-old Elizabeth Pula with a time-traveling sufragette @ #WomensMarch in LA - love this!! https://t.co/PrCAO5zLcg",1,1,0,0.6988,0.699
"10823",10823,"And it's just the beginning! #WomensMarch https://t.co/BieR1DddZj",1,1,0,0,0
"10824",10824,"#WomensMarch Most divisive, racist, bigoted preachers ever. The do not hear themselves, thus #Trump gaining more votes for 2020. #WinAgain.",0,0,1,-0.3566,-0.357
"10825",10825,"Crowd Scientists Say #WomensMarch in Washington Had 3 Times More People Than Trump’s Inauguration https://t.co/mHczeQqc4c",1,1,0,0,0
"10826",10826,"I didn't mean anything else.. #hewillnotdivideus 
Do follow us if u get right!! ""We Are Dissidents"" 
#womensmarch #trump https://t.co/H8qSaYBXtq",1,0,0,0,0
"10827",10827,"Prof Noakes..please advice..Banting people.. not marching.. https://t.co/8cTSn8pOf3",1,0,0,0,0
"10828",10828,"Marches all over the country, all over the world. President* Trump has no idea what he has set into motion #WomensMarch https://t.co/qAsENlL805",1,1,0,-0.296,-0.296
"10829",10829,"Anyone here have signal? #womensmarch",1,0,1,0,0
"10830",10830,"RT @aimee_geewhiz: CVS in Central Square, #CambMA has poster board, Sharpies, and is open 24 hours. @universalhub #WomensMarch #WomensMarch…",1,1,0,0,0
"10831",10831,"@lbooza what the matter fella? Having a NOT feeling so fresh day. 😄😄 #WomensMarch  #WattersWorld #TrumpPresident 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",1,0,0,0.9183,-0.35
"10832",10832,"Live coverage of Women's March on DC via https://t.co/h6DQyluKB4",1,1,0,0,0
"10833",10833,"RT @KaivanShroff: Wow. Those ""coastal elites"" really turned out for the #WomensMarch https://t.co/2frHfCzN4U",1,0,0,0.5859,0.586
"10834",10834,"RT @VTIndependent: 15,000 in Montpelier for the #WomensMarch! It's a beautiful thing to see #Vermonters defending their rights https://t.co…",1,1,0,0.636,0.636
"10835",10835,"sure he's a 1 term president, assuming he doesn't get impeached first #TheResistance #WomensMarch #MAGA my ass @riyasharma266",1,0,0,-0.296,-0.296
"10836",10836,"The emperor has no crowds.
#TheEmperorHasNoCrowds
#Inauguration 
#WomensMarch 
@PressSec 
@POTUS",1,1,0,-0.296,-0.296
"10837",10837,"RT @_JuGatti: Whoever organized this #WomensMarch needs a nobel peace prize",1,1,0,0.7783,0.778
"10838",10838,"RT @yesjenny: Saw @NekoCase @kdlang @lauraveirs cover this song. Made a poster for @womensmarch. Download/print/smash patriarchy: https://t…",1,1,0,0,0
"10839",10839,"RT @KennyP111: Where was the #womensmarch when Bill Clinton cheated on his wife and got his dick sucked in the White House?  Go fix some sa…",0,0,1,-0.8625,-0.862
"10840",10840,"RT @Chatelaine: Snapshot of the #WomensMarch: Here's what Canada looks like when it protests, coast to coast: https://t.co/pHWf7ic144 #wmwc…",1,1,1,0.1531,0.153
"10841",10841,"RT @noahelyse: If calling me a snowflake makes u feel better about urself, that's fine but expect to get snowed in bc we won't stand for th…",1,0,0,0.3291,0.329
"10842",10842,"Those weird moments in Jax when you feel safe #womensmarch #makejaxweird @ Jacksonville Landing https://t.co/isUaOLfsxf",1,1,0,0.296,0.296
"10843",10843,"Is there any human alive who is hated more by women than @realDonaldTrump?
Anyone?  In the world?  
#WomensMarch",1,0,0,-0.4836,-0.484
"10844",10844,"Secret Service insisted that protesters pass through this checkpoint and then blocked it #TheResistance #NoFascistUSA #WomensMarch https://t.co/b4EP3JaPpJ",1,0,0,-0.4588,-0.459
"10845",10845,"@TomiLahren after Trump pussy comments: obviously I'm disgusted

@TomiLahren on #WomensMarch: these women are vile and disgusting fuck them",0,0,1,-0.9371,-0.937
"10846",10846,"@womensmarchoahu Prolife groups were told they are not welcome at #WomensMarch.  Participants need to be aware the March supports abortion.",0,0,1,0.0052,0.005
"10847",10847,"RT @Tina49747372: Another shot of St. Paul, Minnesota #WomensMarch

Over 100K peacefully protesting trump https://t.co/CK0CmOlf5p",1,1,1,0.1531,0.153
"10848",10848,"Terrific coverage of Floridians  participating in the #WomensMarch in DC &amp; back home. https://t.co/MRhHf5amnf",1,1,0,0.4767,0.477
"10849",10849,"RT @GlobalHigherEd: ""The first question that he [the border officer] asked point blank was, ""Are you anti or pro-Trump?"" https://t.co/6PAXq…",1,0,0,-0.3182,-0.318
"10850",10850,"All pro-Trump voices like @piersmorgan can do is mischaracterise the #WomensMarch to undermine Trump's war on American rights and freedoms.",1,0,0,-0.34,-0.34
"10851",10851,"RT @MikeWerk: @Cernovich #WomensMarch Type 2? Caused by eating too much?",0,0,1,0,0
"10852",10852,"👏🏻👏🏻👏🏻👏🏻👏🏻 this is fantastic  https://t.co/uAKUAmLtfK",1,1,0,0.5574,0.557
"10853",10853,"I'll be singing and dancing on stage today. But in my heart I'm marching. ✌🏼🙋🏼#WomensMarch #WeStandTogether #WMW https://t.co/aw6Tm7OhqK",1,1,0,0.9468,0
"10854",10854,"@NydiaVelazquez You are what is wrong with the Democratic party. https://t.co/DEWgVWJwdJ",0,0,1,-0.1027,-0.103
"10855",10855,"It's not just about women's issues, y'all. https://t.co/rCndY6iuUZ",1,1,0,0,0
"10856",10856,"RT @EatTheCrust: I march because diversity is good for science and society. #WomensMarchOnWashington #whyIMarch #womeninscience https://t.c…",1,1,0,0.4404,0.44
"10857",10857,"You should march too! You are such a voice already! https://t.co/GQQeug2o1x",1,1,0,0,0
"10858",10858,"RT @defargeknits: #WomensMarch #sistermarch 
Lexington, Ky https://t.co/9G4AxyOBsM",1,1,0,0,0
"10859",10859,"Another video view of #Dublin march of anti # Trump #womensmarch which is big for international protest https://t.co/XuAXRF1kK5",1,1,0,-0.5106,-0.511
"10860",10860,"We can not change the conditions around us, if we do not change ourselves. This shit is NOT normal @lsarsour  @URGE_org @womensmarch",1,0,0,-0.6428,-0.557
"10861",10861,"my baby #WomensMarch https://t.co/ZoG2sayL5U",1,1,0,0,0
"10862",10862,"If you think women are equal to men already then you are part of why they march. #WomensMarch",1,1,0,0,0
"10863",10863,"28 hours to this Twitter event.

PLEASE RT and join us tomorrow at noon.

#TheResistance

https://t.co/dBYyRQspY6",1,1,0,0.6408,0.641
"10864",10864,"@BBCNews reports hundreds of thousands of marchers. Why not million+ which is nearer the mark. #WomensMarch",1,0,1,0,0
"10865",10865,"Love the #WomensMarchonYosemite by my friends @anaperiodista @Jazmin_Ortega @adrianachavira!! #WomensMarch https://t.co/GJnkM5xWjL https://t.co/0zfpU1zX1S",1,1,0,0.8353,0.835
"10866",10866,"I am Woman Hear Me Roar! @BettyWhite @womensmarch https://t.co/8WKMo7nmCw",1,1,0,0,0
"10867",10867,"RT @vminist_: here's some of my favorite signs from today 💘 #WomensMarch https://t.co/Oeo6zLWUI6",1,1,0,0.802,0.459
"10868",10868,"Stages of Loss for Democrats
1. Denial was over 1.20.2017
2. Anger: going on now
3. Bargaining ?
4. Depression ?
5. Acceptance ?
@CNN .,.,., https://t.co/mmOiBgjwxU",0,0,1,-0.8042,-0.804
"10869",10869,"RT @Donna_West: I endorse this sentiment https://t.co/rG7v8z84M0",1,1,0,0.3182,0.318
"10870",10870,"Greenpeace, Amnesty Int. e Planned Parenthood partecipano alla Marcia delle Donne su Washington il 21 gennaio
#WomensMarch
#scritturebrevi https://t.co/RjPNoqD8oA",1,0,0,0,0
"10871",10871,"@SenCoryGardner @SenBennetCO Science and the separation of church and state are #whyIMarch https://t.co/7yq0pLnoHx",1,0,0,0,0
"10872",10872,"WHAT MYSTIFIES ME, IS THIS LIE CAN B DISPUTED W/ ACTUAL VIDEO &amp; PHOTOGRAPHIC EVIDENCE! C'MON SPICER-ENTIRE WORLD SAW ""NO SHOW"" EVENT #'S! https://t.co/DMR4uVc8Rj",1,0,0,-0.5743,-0.768
"10873",10873,"And another 1st today, I attended my first peaceful protest against trump! #sisterhood #weallneedfeminism #womensmarchliv #womensmarch",1,1,0,0.3595,0.359
"10874",10874,"RT @FemMajority: Planning to demonstrate in DC during #Inauguration2017? Make sure you know your rights: https://t.co/QQkSdy4LM1 @ACLU_DC @…",1,1,0,0.3182,0.318
"10875",10875,"Volunteer, donate, register voters! #WomensMarch",1,1,1,0,0
"10876",10876,"RT @rosetampon: many of the racist presidents hated blacks but had them in their bedrooms https://t.co/po3P0ZDFWl",1,0,0,-0.6249,-0.625
"10877",10877,"Glad the #womensmarch opened up an important conversation about #humanrights. Shocked that… https://t.co/FbeDSgoOL7 https://t.co/lVnThmcRd7",1,1,0,0.3612,0.361
"10878",10878,"This is amazing. I'm getting super emotional over the #WomensMarch and I wish I was out there. 🚺🚺 https://t.co/m3DAbA1YnQ",1,1,1,0.9001,0.9
"10879",10879,"RT @amnestyusa: Calling all Human Rights Defenders to join us Saturday, 1/21 for the #WomensMarch on Washington! Sign up now: https://t.co/…",1,1,1,0.4199,0.42
"10880",10880,"At the @womensmarch we reaffirmed that #WomensRightsAreHumanRights  #WhyImarch #WomensMarch https://t.co/Pu8UIfpMRV",1,1,0,0,0
"10881",10881,"I'm going @theactionnet #WomensMarch in Nairobi. Join me for a peaceful show of support for everything that matters: https://t.co/LAB5vr6oYB",1,1,0,0.802,0.802
"10882",10882,"Let's march! #whyimarch #firstworldproblems #sorrynotsorry😂 https://t.co/x0pH7KwZE7",1,1,0,0.4926,0
"10883",10883,"RT @mamabphd: THIS IS SO AWESOME https://t.co/kDc4Dq3bNM",1,1,0,0.8432,0.782
"10884",10884,"So, decision made. I was going to go low-key, but now I'm gonna be so decked out in my Hillary swag, there will be no doubt  #WhyIMarch",1,0,0,0.395,0.395
"10885",10885,"RT @elyse4design: NYC #WomensMarch  Still not moving but lots of music. https://t.co/gtaDoYrPm4",1,1,0,0,0
"10886",10886,"We made it to the White House. #womensmarch @ The Mall (Washington DC) https://t.co/LzEcCPoYsX",1,1,0,0,0
"10887",10887,"I am #OneWoman who needs the ACA @RepTomPrice #WhyIMarch -- EVERY woman should have healthcare",1,1,0,0,0
"10888",10888,"RT @randomsasha: Amazing to me trump still hasn't addressed the @womensmarch",1,1,0,0.5859,0.586
"10889",10889,"RT @nagham_28: ""Our America includes all of us in our true diversity"" @ZahraBilloo thank you for being an inspiration to Muslim sisters✊🏼#W…",1,1,0,0.8271,0.827
"10890",10890,"RT @DrRimmer: Women's March for Justice @womensmarch #Wellington #newzealand https://t.co/UrMxftHGrN",1,1,0,0.5267,0.527
"10891",10891,"@JimGaffigan @Ernierouge  I take back what I said CNNs coverage @womensmarch  excellent",1,1,0,0.5719,0.572
"10892",10892,"Cute baby #WomensMarch https://t.co/cxDWvQMy0P",1,0,0,0.4588,0.459
"10893",10893,"Damn right! #menofqualitydontfearequality #womensmarch #resilianceactionloveypsi https://t.co/4sNPYR8kPs",1,0,0,-0.4574,-0.457
"10894",10894,"This totally sickens me! https://t.co/lJbe5dzBzW",0,0,1,-0.5551,-0.555
"10895",10895,"@womensmarch To people who wanted to support the march but were afraid. We felt your spirit.  Your energy was there and was amazing!",1,1,0,0.901,0.901
